"country","year","month","sum"
"Pakistan",2012,12,4
"Sudan",2012,12,4
"India",2012,12,3
"Iraq",2012,12,3
"Myanmar",2012,12,3
"Australia",2012,12,3
"Iran",2012,12,3
"United States",2012,12,3
"Afghanistan",2012,12,2
"Congo",2012,12,2
"Egypt",2012,12,2
"Greece",2012,12,2
"Indonesia",2012,12,2
"Kenya",2012,12,2
"Lebanon",2012,12,2
"Libya",2012,12,2
"Mali",2012,12,2
"Nigeria",2012,12,2
"Peru",2012,12,2
"Philippines",2012,12,2
"Russia",2012,12,2
"Somalia",2012,12,2
"Syria",2012,12,2
"Thailand",2012,12,2
"Turkey",2012,12,2
"Uganda",2012,12,2
"Algeria",2012,12,1
"Argentina",2012,12,1
"Armenia",2012,12,1
"Azerbaijan",2012,12,1
"Bahrain",2012,12,1
"Bangladesh",2012,12,1
"Bolivia",2012,12,1
"Central African Republic",2012,12,1
"Chile",2012,12,1
"China",2012,12,1
"Colombia",2012,12,1
"Cote d'Ivoire",2012,12,1
"Haiti",2012,12,1
"Israel",2012,12,1
"Japan",2012,12,1
"Kuwait",2012,12,1
"Mauritania",2012,12,1
"Mexico",2012,12,1
"Morocco",2012,12,1
"North Korea",2012,12,1
"Romania",2012,12,1
"Rwanda",2012,12,1
"Saudi Arabia",2012,12,1
"Senegal",2012,12,1
"Slovenia",2012,12,1
"South Africa",2012,12,1
"South Korea",2012,12,1
"Spain",2012,12,1
"Sri Lanka",2012,12,1
"Togo",2012,12,1
"Tunisia",2012,12,1
"United Kingdom",2012,12,1
"Yemen",2012,12,1
"Albania",2012,12,0
"Angola",2012,12,0
"Australia",2012,12,0
"Austria",2012,12,0
"Bahamas",2012,12,0
"Barbados",2012,12,0
"Belarus",2012,12,0
"Belgium",2012,12,0
"Belize",2012,12,0
"Benin",2012,12,0
"Bhutan",2012,12,0
"Bosnia and Herzegovina",2012,12,0
"Botswana",2012,12,0
"Brazil",2012,12,0
"Bulgaria",2012,12,0
"Burkina Faso",2012,12,0
"Burundi",2012,12,0
"Cambodia",2012,12,0
"Cameroon",2012,12,0
"Canada",2012,12,0
"Cape Verde",2012,12,0
"Chad",2012,12,0
"Comoros",2012,12,0
"Costa Rica",2012,12,0
"Croatia",2012,12,0
"Cuba",2012,12,0
"Cyprus",2012,12,0
"Czech Republic",2012,12,0
"Denmark",2012,12,0
"Djibouti",2012,12,0
"Dominican Republic",2012,12,0
"Ecuador",2012,12,0
"El Salvador",2012,12,0
"Equatorial Guinea",2012,12,0
"Eritrea",2012,12,0
"Estonia",2012,12,0
"Ethiopia",2012,12,0
"Fiji",2012,12,0
"Finland",2012,12,0
"France",2012,12,0
"Gabon",2012,12,0
"Gambia",2012,12,0
"Georgia",2012,12,0
"Germany",2012,12,0
"Ghana",2012,12,0
"Guatemala",2012,12,0
"Guinea",2012,12,0
"Guinea-Bissau",2012,12,0
"Guyana",2012,12,0
"Honduras",2012,12,0
"Hungary",2012,12,0
"Iceland",2012,12,0
"Ireland",2012,12,0
"Italy",2012,12,0
"Jamaica",2012,12,0
"Jordan",2012,12,0
"Kazakhstan",2012,12,0
"Kyrgyzstan",2012,12,0
"Laos",2012,12,0
"Latvia",2012,12,0
"Lesotho",2012,12,0
"Liberia",2012,12,0
"Lithuania",2012,12,0
"Luxembourg",2012,12,0
"Madagascar",2012,12,0
"Malawi",2012,12,0
"Malaysia",2012,12,0
"Mauritius",2012,12,0
"Mongolia",2012,12,0
"Mozambique",2012,12,0
"Namibia",2012,12,0
"Nepal",2012,12,0
"Netherlands",2012,12,0
"New Zealand",2012,12,0
"Nicaragua",2012,12,0
"Niger",2012,12,0
"Norway",2012,12,0
"Oman",2012,12,0
"Panama",2012,12,0
"Papua New Guinea",2012,12,0
"Paraguay",2012,12,0
"Poland",2012,12,0
"Portugal",2012,12,0
"Qatar",2012,12,0
"Sao Tome and Principe",2012,12,0
"Seychelles",2012,12,0
"Sierra Leone",2012,12,0
"Singapore",2012,12,0
"Slovakia",2012,12,0
"Solomon Islands",2012,12,0
"Suriname",2012,12,0
"Swaziland",2012,12,0
"Sweden",2012,12,0
"Switzerland",2012,12,0
"Tajikistan",2012,12,0
"Trinidad and Tobago",2012,12,0
"Turkmenistan",2012,12,0
"Ukraine",2012,12,0
"United Arab Emirates",2012,12,0
"Uruguay",2012,12,0
"Uzbekistan",2012,12,0
"Venezuela",2012,12,0
"Vietnam",2012,12,0
"Zambia",2012,12,0
"Zimbabwe",2012,12,0
