"country","year","month","sum"
"Pakistan",2011,8,4
"Sudan",2011,8,4
"Australia",2011,8,3
"Iran",2011,8,3
"United States",2011,8,3
"Afghanistan",2011,8,2
"Central African Republic",2011,8,2
"Greece",2011,8,2
"India",2011,8,2
"Iraq",2011,8,2
"Libya",2011,8,2
"Nigeria",2011,8,2
"Peru",2011,8,2
"Philippines",2011,8,2
"Somalia",2011,8,2
"Uganda",2011,8,2
"Algeria",2011,8,1
"Azerbaijan",2011,8,1
"Bahrain",2011,8,1
"Bangladesh",2011,8,1
"Bolivia",2011,8,1
"Chile",2011,8,1
"China",2011,8,1
"Colombia",2011,8,1
"Congo",2011,8,1
"Egypt",2011,8,1
"Ethiopia",2011,8,1
"Haiti",2011,8,1
"Indonesia",2011,8,1
"Israel",2011,8,1
"Kenya",2011,8,1
"Kuwait",2011,8,1
"Malawi",2011,8,1
"Malaysia",2011,8,1
"Mali",2011,8,1
"Mauritania",2011,8,1
"Mexico",2011,8,1
"Morocco",2011,8,1
"Myanmar",2011,8,1
"North Korea",2011,8,1
"Paraguay",2011,8,1
"Russia",2011,8,1
"Senegal",2011,8,1
"South Korea",2011,8,1
"Spain",2011,8,1
"Syria",2011,8,1
"Thailand",2011,8,1
"Trinidad and Tobago",2011,8,1
"Tunisia",2011,8,1
"Turkey",2011,8,1
"Yemen",2011,8,1
"Albania",2011,8,0
"Angola",2011,8,0
"Argentina",2011,8,0
"Armenia",2011,8,0
"Australia",2011,8,0
"Austria",2011,8,0
"Bahamas",2011,8,0
"Barbados",2011,8,0
"Belarus",2011,8,0
"Belgium",2011,8,0
"Belize",2011,8,0
"Benin",2011,8,0
"Bhutan",2011,8,0
"Bosnia and Herzegovina",2011,8,0
"Botswana",2011,8,0
"Brazil",2011,8,0
"Bulgaria",2011,8,0
"Burkina Faso",2011,8,0
"Burundi",2011,8,0
"Cambodia",2011,8,0
"Cameroon",2011,8,0
"Canada",2011,8,0
"Cape Verde",2011,8,0
"Chad",2011,8,0
"Comoros",2011,8,0
"Costa Rica",2011,8,0
"Cote d'Ivoire",2011,8,0
"Croatia",2011,8,0
"Cuba",2011,8,0
"Cyprus",2011,8,0
"Czech Republic",2011,8,0
"Denmark",2011,8,0
"Djibouti",2011,8,0
"Dominican Republic",2011,8,0
"Ecuador",2011,8,0
"El Salvador",2011,8,0
"Equatorial Guinea",2011,8,0
"Eritrea",2011,8,0
"Estonia",2011,8,0
"Fiji",2011,8,0
"Finland",2011,8,0
"France",2011,8,0
"Gabon",2011,8,0
"Gambia",2011,8,0
"Georgia",2011,8,0
"Germany",2011,8,0
"Ghana",2011,8,0
"Guatemala",2011,8,0
"Guinea",2011,8,0
"Guinea-Bissau",2011,8,0
"Guyana",2011,8,0
"Honduras",2011,8,0
"Hungary",2011,8,0
"Iceland",2011,8,0
"Ireland",2011,8,0
"Italy",2011,8,0
"Jamaica",2011,8,0
"Japan",2011,8,0
"Jordan",2011,8,0
"Kazakhstan",2011,8,0
"Kyrgyzstan",2011,8,0
"Laos",2011,8,0
"Latvia",2011,8,0
"Lebanon",2011,8,0
"Lesotho",2011,8,0
"Liberia",2011,8,0
"Lithuania",2011,8,0
"Luxembourg",2011,8,0
"Madagascar",2011,8,0
"Mauritius",2011,8,0
"Mongolia",2011,8,0
"Mozambique",2011,8,0
"Namibia",2011,8,0
"Nepal",2011,8,0
"Netherlands",2011,8,0
"New Zealand",2011,8,0
"Nicaragua",2011,8,0
"Niger",2011,8,0
"Norway",2011,8,0
"Oman",2011,8,0
"Panama",2011,8,0
"Papua New Guinea",2011,8,0
"Poland",2011,8,0
"Portugal",2011,8,0
"Qatar",2011,8,0
"Romania",2011,8,0
"Rwanda",2011,8,0
"Sao Tome and Principe",2011,8,0
"Saudi Arabia",2011,8,0
"Seychelles",2011,8,0
"Sierra Leone",2011,8,0
"Singapore",2011,8,0
"Slovakia",2011,8,0
"Slovenia",2011,8,0
"Solomon Islands",2011,8,0
"South Africa",2011,8,0
"Sri Lanka",2011,8,0
"Suriname",2011,8,0
"Swaziland",2011,8,0
"Sweden",2011,8,0
"Switzerland",2011,8,0
"Tajikistan",2011,8,0
"Togo",2011,8,0
"Turkmenistan",2011,8,0
"Ukraine",2011,8,0
"United Arab Emirates",2011,8,0
"United Kingdom",2011,8,0
"Uruguay",2011,8,0
"Uzbekistan",2011,8,0
"Venezuela",2011,8,0
"Vietnam",2011,8,0
"Zambia",2011,8,0
"Zimbabwe",2011,8,0
