"country","year","month","sum"
"Pakistan",2009,2,5
"Iraq",2009,2,3
"Sudan",2009,2,3
"Australia",2009,2,3
"Iran",2009,2,3
"United States",2009,2,3
"Afghanistan",2009,2,2
"Bangladesh",2009,2,2
"Chad",2009,2,2
"Colombia",2009,2,2
"Greece",2009,2,2
"India",2009,2,2
"Indonesia",2009,2,2
"Mali",2009,2,2
"Nigeria",2009,2,2
"Peru",2009,2,2
"Philippines",2009,2,2
"Somalia",2009,2,2
"Sri Lanka",2009,2,2
"Thailand",2009,2,2
"Algeria",2009,2,1
"Angola",2009,2,1
"Argentina",2009,2,1
"Azerbaijan",2009,2,1
"Bahrain",2009,2,1
"Bolivia",2009,2,1
"Cameroon",2009,2,1
"Central African Republic",2009,2,1
"Congo",2009,2,1
"Ecuador",2009,2,1
"Egypt",2009,2,1
"Ethiopia",2009,2,1
"Haiti",2009,2,1
"Israel",2009,2,1
"Kenya",2009,2,1
"Lebanon",2009,2,1
"Madagascar",2009,2,1
"Mauritania",2009,2,1
"Mexico",2009,2,1
"Nicaragua",2009,2,1
"Niger",2009,2,1
"North Korea",2009,2,1
"Paraguay",2009,2,1
"Russia",2009,2,1
"Senegal",2009,2,1
"South Korea",2009,2,1
"Spain",2009,2,1
"Turkey",2009,2,1
"Uganda",2009,2,1
"Yemen",2009,2,1
"Albania",2009,2,0
"Armenia",2009,2,0
"Australia",2009,2,0
"Austria",2009,2,0
"Bahamas",2009,2,0
"Barbados",2009,2,0
"Belarus",2009,2,0
"Belgium",2009,2,0
"Belize",2009,2,0
"Benin",2009,2,0
"Bhutan",2009,2,0
"Bosnia and Herzegovina",2009,2,0
"Botswana",2009,2,0
"Brazil",2009,2,0
"Bulgaria",2009,2,0
"Burkina Faso",2009,2,0
"Burundi",2009,2,0
"Cambodia",2009,2,0
"Canada",2009,2,0
"Cape Verde",2009,2,0
"Chile",2009,2,0
"China",2009,2,0
"Comoros",2009,2,0
"Costa Rica",2009,2,0
"Cote d'Ivoire",2009,2,0
"Croatia",2009,2,0
"Cuba",2009,2,0
"Cyprus",2009,2,0
"Czech Republic",2009,2,0
"Denmark",2009,2,0
"Djibouti",2009,2,0
"Dominican Republic",2009,2,0
"El Salvador",2009,2,0
"Equatorial Guinea",2009,2,0
"Eritrea",2009,2,0
"Estonia",2009,2,0
"Fiji",2009,2,0
"Finland",2009,2,0
"France",2009,2,0
"Gabon",2009,2,0
"Gambia",2009,2,0
"Georgia",2009,2,0
"Germany",2009,2,0
"Ghana",2009,2,0
"Guatemala",2009,2,0
"Guinea",2009,2,0
"Guinea-Bissau",2009,2,0
"Guyana",2009,2,0
"Honduras",2009,2,0
"Hungary",2009,2,0
"Iceland",2009,2,0
"Ireland",2009,2,0
"Italy",2009,2,0
"Jamaica",2009,2,0
"Japan",2009,2,0
"Jordan",2009,2,0
"Kazakhstan",2009,2,0
"Kuwait",2009,2,0
"Kyrgyzstan",2009,2,0
"Laos",2009,2,0
"Latvia",2009,2,0
"Lesotho",2009,2,0
"Liberia",2009,2,0
"Libya",2009,2,0
"Lithuania",2009,2,0
"Luxembourg",2009,2,0
"Malawi",2009,2,0
"Malaysia",2009,2,0
"Mauritius",2009,2,0
"Mongolia",2009,2,0
"Morocco",2009,2,0
"Mozambique",2009,2,0
"Myanmar",2009,2,0
"Namibia",2009,2,0
"Nepal",2009,2,0
"Netherlands",2009,2,0
"New Zealand",2009,2,0
"Norway",2009,2,0
"Oman",2009,2,0
"Panama",2009,2,0
"Papua New Guinea",2009,2,0
"Poland",2009,2,0
"Portugal",2009,2,0
"Qatar",2009,2,0
"Romania",2009,2,0
"Rwanda",2009,2,0
"Sao Tome and Principe",2009,2,0
"Saudi Arabia",2009,2,0
"Seychelles",2009,2,0
"Sierra Leone",2009,2,0
"Singapore",2009,2,0
"Slovakia",2009,2,0
"Slovenia",2009,2,0
"Solomon Islands",2009,2,0
"South Africa",2009,2,0
"Suriname",2009,2,0
"Swaziland",2009,2,0
"Sweden",2009,2,0
"Switzerland",2009,2,0
"Syria",2009,2,0
"Tajikistan",2009,2,0
"Togo",2009,2,0
"Trinidad and Tobago",2009,2,0
"Tunisia",2009,2,0
"Turkmenistan",2009,2,0
"Ukraine",2009,2,0
"United Arab Emirates",2009,2,0
"United Kingdom",2009,2,0
"Uruguay",2009,2,0
"Uzbekistan",2009,2,0
"Venezuela",2009,2,0
"Vietnam",2009,2,0
"Zambia",2009,2,0
"Zimbabwe",2009,2,0
