"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",3.4
"Business",0
"Criminals",0
"Defense",0
"Dissident",82.8
"Education",12.4
"Far Left",63.1
"Far Right",16.4
"General Population",309.9
"Government",90
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",19.4
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",3.4
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",50.4
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",0.6
"Police",57.4
"Protestors",0
"Provincial",0
"Rebel",0
"Social",554.9
"South American Indigenous",0
"Unidentified Forces",12.4
