"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",15
"Catholic",0
"Communist",0
"Criminals",30
"Dissident",136.2
"Education",16
"Elite",0
"Ethnic NGOs",0
"General Population",291.8
"Government",197.7
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",14
"Medical",12.6
"Military",23.8
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Social",31.2
"South American Indigenous",0
"Unidentified Forces",14
