"TSectors","Intensity"
"(National) Major Party",14.4
"Agricultural",27.4
"Business",0
"Criminals",278.3
"Dissident",102
"Education",142.8
"General Population",1974.1
"Government",58.6
"Government Major Party (In Government)",6.4
"Human Rights IGOs",23
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Religious",17.4
"Kashmiri",243.9
"Labor",20.4
"Legislative",22
"Media",20.9
"Medical",14.9
"Military",173.9
"Muslim",58.4
"National Religious",46.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",37.4
"Opposition Major Party (Out Of Government)",18
"Parties",126.1
"Police",482.7
"Protestors",12.4
"Radicals",0
"Rebel",35.4
"Separatists",44.2
"Sikh",0
"Social",286.9
"Unidentified Forces",193.7
