"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",6.8
"Dissident",0
"Exiles",0
"General Population",122.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",3.8
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",38.8
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",0
"Police",6.9
"Protestors",0
"Provincial",1.8
"Provincial Party",0
"Radio News",0
"Rebel",3.8
"Social",0
"Unidentified Forces",18.8
"Upper House",0
