"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",6
"Dissident",0
"Exiles",0
"General Population",46.4
"Government",17
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",15.9
"Medical",0
"Military",24
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",16
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",4
"Police",14.5
"Protestors",35
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",26.3
"Social",22
"Unidentified Forces",78.6
"Upper House",0
