"TSectors","Intensity"
"Agricultural",0
"Business",10
"Christian",0
"Criminals",57
"Dissident",136.8
"Education",14.6
"Elections Ministry",2
"Exiles",0
"General Population",596
"Human Rights IGOs",27
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",0
"Marines",0
"Media",5
"Military",0.2
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",71
"Protestors",0
"Radicals",0
"Rebel",2
"Separatists",0
"Social",147.4
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",109
"Unidentified Forces",59
