"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",0.9
"Education",0
"Elite",0
"Executive",14.5
"Executive Office",16.5
"General Population",0
"Government",3.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",16.5
"Muslim",19.5
"National Religious",18.9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",18.9
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",0
"Social",4.5
"Unidentified Forces",11.5
