"TSectors","Intensity"
"(National) Major Party",18.6
"Agricultural",22.8
"Business",174.4
"Criminals",283.9
"Dissident",119.2
"Education",132.7
"General Population",2752.1
"Government",176
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Religious",14.6
"Kashmiri",0
"Labor",18
"Legislative",86.4
"Media",9
"Medical",29
"Military",512.8
"Muslim",24.7
"National Religious",27
"Nongovernmental Organization (International)",65
"Nongovernmental Organizations",17.5
"Opposition Major Party (Out Of Government)",11.6
"Parties",45
"Police",626.9
"Protestors",343.5
"Radicals",18
"Rebel",169.5
"Separatists",81.2
"Sikh",26
"Social",1250.3
"Unidentified Forces",95.7
