"TSectors","Intensity"
"Business",12.4
"Criminals",14.4
"Defense",0
"Dissident",258
"Education",0
"Elite",78.2
"Executive",0
"Executive Office",0
"General Population",377.4
"Government",380
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",3.4
"Labor",0
"Local",0
"Media",12.4
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",13.4
"Nongovernmental Organizations",0
"Police",18.9
"Protestors",89.8
"Provincial",0
"Radicals",0
"Rebel",21.4
"Separatists",0
"Shia",0
"Social",189
"Unidentified Forces",92.6
