"TSectors","Intensity"
"Agricultural",0
"Banned Parties",7
"Business",0
"Criminals",49
"Defense",0
"Dissident",35
"Education",14
"Elite",0
"Executive",9.1
"General Population",389.1
"Government",655.3
"Intelligence Ministry",0
"Interior",0
"International Religious",15
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",49
"Legal",0
"Legislative",4
"Local",0
"Media",0
"Medical",0
"Military",70.5
"Muslim",0
"National Religious",43
"Nongovernmental Organizations",0
"Parties",1.5
"Police",0
"Protestors",14
"Provincial",0
"Radicals",0
"Rebel",5
"Social",546
"Sunni",5
"Unidentified Forces",152
