"TSectors","Intensity"
"Agricultural",40.9
"Buddhist",0
"Business",40.5
"Criminals",92.9
"Dissident",88.9
"Education",0
"Exiles",0
"Finance",19.7
"General Population",181.9
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",39
"Ideological",25.5
"International Ethnic",0
"International Religious",0
"Local",30.9
"Media",24.9
"Medical",0
"Municipal",39.9
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",41.9
"Protestors",41.4
"Provincial",30.9
"Radicals",0
"Rebel",0
"Separatists",0
"Social",274.3
"State Media",0
"Unidentified Forces",0
"Uyghur",33.9
