"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",119
"Dissident",90
"Education",88
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",91
"Labor Ministry",0
"Media",0
"Medical",86
"Military",127
"Military Intelligence",0
"Muslim",0
"National Religious",107
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",198.7
"Protestors",107
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",87.6
"Social",669.1
"Unidentified Forces",86
