"TSectors","Intensity"
"(National) Major Party",8.9
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",95.2
"Education",0
"General Population",127
"Government",0
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",23.5
"International Religious",4.5
"Labor",0
"Local",14.5
"Media",0
"Military",160.3
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",11
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",59.5
"Refugees",0
"Social",170.9
"Unidentified Forces",37.5
"Women",0
