"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",0
"Criminals",24
"Dissident",207
"Education",3
"Entertainment",0
"Environment Ministry",0
"General Population",124.1
"Government",60.2
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",1
"Legislative",130
"Local",0
"Media",1
"Medical",0
"Military",0
"Municipal",0
"Muslim",1
"National Religious",11.8
"Nilotic",0
"Nongovernmental Organization (International)",12
"Nongovernmental Organizations",0
"Police",98.6
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",214.3
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
