"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",103.6
"Criminals",97.6
"Dissident",145.6
"Education",0
"Exiles",0
"Finance",0
"General Population",105
"Government",0
"Human Rights IGOs",105.6
"Human Rights NGOs",0
"Ideological",93.6
"International Ethnic",0
"International Religious",0
"Local",97.6
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",84.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",101.6
"Police",96.2
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",100.6
"Social",280.5
"State Media",0
"Unidentified Forces",0
"Uyghur",0
