"TSectors","Intensity"
"Agricultural",1.6
"Business",7
"Catholic",0
"Criminals",101
"Dissident",17
"Education",7
"Entertainment",0
"Environment Ministry",0
"General Population",257.2
"Government",20
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",129.4
"Local",0
"Media",4
"Medical",0
"Military",13.4
"Municipal",7
"Muslim",0
"National Religious",7
"Nilotic",1
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",78
"Protestors",4.4
"Provincial",12
"Rebel",4
"Refugees",0
"Social",21.6
"Television Entertainment",0
"Unidentified Forces",32
"Upper House",0
