"TSectors","Intensity"
"Army",0
"Business",76
"Center Left",0
"Christian",0
"Criminals",456
"Dissident",0
"Education",156.2
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",3515
"Government",451.100000000001
"Government Major Party (In Government)",0
"Human Rights NGOs",31
"Insurgents",0
"International Religious",0
"Labor",19.2
"Lower House",0
"Medical",4.6
"Military",0
"Military Intelligence",0
"Muslim",243.2
"National Religious",54
"Parties",56.7
"Police",0
"Protestors",46.4
"Radicals",16
"Rebel",81.8
"Separatists",18
"Social",0
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",75
