"TSectors","Intensity"
"(National) Minor Party",19.9
"Army",0
"Catholic",0
"Criminals",0
"Dissident",255.5
"Education",15.6
"Executive Office",0
"General Population",55.6
"Government",143.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",135.4
"International Religious",0
"Kurd (Ethnic Group)",116.6
"Labor",0
"Legal",15.6
"Local",0
"Media",18.6
"Military",100.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",22.2
"Police",0
"Protestors",0
"Radicals",0
"Rebel",48.6
"Refugees",0
"Separatists",0
"Social",199.9
"Unidentified Forces",73.6
