"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",0
"Dissident",32.2
"Exiles",0
"General Population",27.2
"Government",29.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",33.7
"Legal",0
"Media",1.8
"Medical",0
"Military",27.7
"National",2.7
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",0
"Police",11.7
"Protestors",0
"Provincial",2.7
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",102.8
"Unidentified Forces",48.7
"Upper House",0
