"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",31.4
"Education",0
"Elections Ministry",0
"General Population",7.5
"Government",13.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",9.4
"Media",0
"Military",12.4
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",0
"Police",0
"Protestors",21.4
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",9
"State Media",0
"Unidentified Forces",0
