"TSectors","Intensity"
"(National) Minor Party",3.4
"Army",0
"Catholic",0
"Criminals",33.9
"Dissident",40.6
"Education",12.9
"Executive Office",0.7
"General Population",0
"Government",157.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",48.4
"International Religious",0
"Kurd (Ethnic Group)",119
"Labor",45.4
"Legal",3.4
"Local",27.6
"Media",0
"Military",74.4
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",251.9
"Protestors",32.4
"Radicals",0
"Rebel",8.1
"Refugees",0
"Separatists",25.4
"Social",532.7
"Unidentified Forces",39.4
