"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",29.8
"Dissident",143.8
"Education",19.9
"Executive Office",0
"General Population",156.6
"Government",251
"Government Major Party (In Government)",0
"Human Rights IGOs",25.4
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",38.8
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",32.8
"Local",0
"Media",23.3
"Military",36.3
"Municipal",0
"Muslim",0
"National Religious",28.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",3.3
"Police",0
"Protestors",100.8
"Radicals",0
"Rebel",0
"Refugees",44.8
"Separatists",0
"Social",32.8
"Unidentified Forces",28.8
