"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Dissident",1137.6
"Education",0
"General Population",1730.2
"Government",138.7
"Government Major Party (In Government)",63.5
"Human Rights IGOs",104
"Human Rights NGOs",0
"Ideological",57
"Insurgents",65
"International Religious",60
"Kashmiri",0
"Labor",132.2
"Legislative",27.3
"Media",0
"Medical",0
"Military",513.6
"Muslim",69
"National Religious",0
"Nongovernmental Organization (International)",102
"Nongovernmental Organizations",76
"Opposition Major Party (Out Of Government)",108.7
"Parties",2.5
"Police",1012.2
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Sikh",0
"Social",1563.3
"Unidentified Forces",333.2
