"TSectors","Intensity"
"(National) Minor Party",6
"Air Force",0
"Army",0
"Business",0
"Center Right",0
"Centrist",0
"Criminals",0
"Dissident",22.2
"Education",0
"Executive",0
"General Population",105.8
"Government",63.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",38.4
"Labor",0
"Local",0
"Media",12.5
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",12
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",114
"Unidentified Forces",22
