"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",42.9
"Dissident",31.9
"Education",11.2
"Exiles",0
"Food Ministry",0
"General Population",724.6
"Government",121.8
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",0
"Medical",0
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",8.4
"Police",0
"Protestors",6.4
"Provincial Party",36.8
"Radicals",0
"Rebel",0
"Refugees",0
"Social",55.2
"Unidentified Forces",18.4
