"TSectors","Intensity"
"(National) Major Party",0
"Army",39
"Business",0
"Criminals",38
"Dissident",20
"Education",0
"Executive",0
"Fundamentalist",0
"General Population",400.9
"Government",640.5
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",357
"Judicial",0
"Labor",0
"Legal",0
"Legislative",8.6
"Local",18
"Media",20
"Medical",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",50
"Police",126
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",118
"Social",358.8
"Sunni",344
"Unidentified Forces",75
