"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",18
"Criminals",0
"Defense",12.4
"Dissident",35.4
"Education",0
"Elite",12.4
"Executive",11.4
"General Population",0
"Government",25.4
"Intelligence Ministry",0
"Interior",4.4
"International Religious",17.4
"Judicial",29.4
"Kurd (Ethnic Group)",3.7
"Labor",19
"Legal",0
"Legislative",22.6
"Local",0
"Media",8.4
"Medical",11.4
"Military",245.4
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",20.9
"Parties",7.4
"Police",116.4
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",22.4
"Social",341.7
"Sunni",0
"Unidentified Forces",62.4
