"TSectors","Intensity"
"(National) Major Party",9.5
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",93
"Education",14
"Elite",0
"Exiles",0
"General Population",154
"Government",330.8
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",9
"Insurgents",0
"International Religious",0
"Judicial",7.5
"Labor",0
"Legislative",0
"Media",4
"Medical",0
"Military",18.5
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",59.4
"Parties",35.2
"Police",61.5
"Protestors",19
"Radicals",10
"Rebel",0
"Social",125
"Unidentified Forces",0
