"TSectors","Intensity"
"Army",0
"Business",0
"Center Left",0
"Christian",0
"Criminals",18.4
"Dissident",94.4
"Education",6.6
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",5
"General Population",269.4
"Government",58.8
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",28.9
"Lower House",0
"Medical",21.8
"Military",217.3
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",111.6
"Police",0
"Protestors",21.4
"Radicals",0
"Rebel",0
"Separatists",0
"Social",129.6
"State Owned Enterprises",8.4
"State-Owned Heavy Industrial",0
"Unidentified Forces",66.4
