"TSectors","Intensity"
"(National) Minor Party",0
"Army",47.6
"Catholic",0
"Criminals",48.2
"Dissident",39.2
"Education",29.2
"Executive Office",0
"General Population",237.2
"Government",1034.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",307
"International Religious",33.7
"Kurd (Ethnic Group)",603.2
"Labor",0
"Legal",22.2
"Local",0
"Media",0
"Military",213
"Municipal",0
"Muslim",0
"National Religious",57.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",66.7
"Police",0
"Protestors",169.2
"Radicals",0
"Rebel",143.2
"Refugees",0
"Separatists",428.8
"Social",477.4
"Unidentified Forces",44.2
