"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Berber-Kabyle",0
"Business",0
"Criminals",11
"Dissident",0
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",0
"Government",12.5
"Housing",0
"Human Rights IGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",8
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",3
"Police",0
"Protestors",27
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",20
"Unidentified Forces",19
