"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",0
"Criminals",71.9
"Dissident",57.9
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",130.2
"Government",0
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",49.5
"Local",64.9
"Media",50.9
"Medical",59.9
"Military",59.9
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",77.9
"Protestors",0
"Provincial",58
"Rebel",59.9
"Refugees",55.9
"Social",43.9
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
