"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",4.6
"Army Headquarters",0
"Business",36.4
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",25.9
"Education",0
"Elite",0
"Ethnic NGOs",29.4
"General Population",0
"Government",9.2
"Government Major Party (In Government)",16.4
"Human Rights NGOs",0
"Intelligence Ministry",7
"Justice",69.3
"Legal",0
"Media",6.4
"Medical",0
"Military",0
"National",2.4
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",5.4
"Police",44.2
"Protestors",0
"Radicals",0
"Rebel",0
"Social",184.5
"South American Indigenous",0
"Unidentified Forces",0
