"TSectors","Intensity"
"(National) Major Party",76.9
"Agricultural",118
"Business",86.6
"Criminals",320.1
"Dissident",648.7
"Education",253.4
"General Population",4510
"Government",1209.7
"Government Major Party (In Government)",30.4
"Human Rights IGOs",0
"Human Rights NGOs",104.4
"Ideological",31.4
"Insurgents",26.4
"International Religious",56.4
"Kashmiri",51.4
"Labor",81.9
"Legislative",0
"Media",9
"Medical",94.3
"Military",436.9
"Muslim",20.4
"National Religious",42.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",76.8
"Police",0
"Protestors",209.6
"Radicals",30.8
"Rebel",0
"Separatists",85
"Sikh",21.4
"Social",83.8
"Unidentified Forces",181.4
