"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",9
"Dissident",0
"General Population",29
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",13
"Labor",0
"Local",0
"Media",3
"Military",33.4
"Muslim",0
"National Religious",0.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",22
"Protestors",22
"Provincial",0
"Radicals",0
"Rebel",0
"Social",81
"State-Owned Transportation",0
"Unidentified Forces",0
