"TSectors","Intensity"
"Agriculture",0
"Business",7.4
"Catholic",0
"Criminals",41
"Dissident",97
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",29.7
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",6
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",4.4
"Labor Ministry",0
"Media",0
"Medical",4
"Military",10
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",198.1
"Protestors",13
"Provincial Party",9.4
"Radicals",0
"Rebel",0
"Refugees",0
"Social",664.4
"Unidentified Forces",0
