"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",22.4
"Criminals",0
"Dissident",39.4
"Education",12.5
"Exiles",0
"Far Left",27.4
"Fundamentalist",0
"General Population",0
"Government",33.2
"Human Rights IGOs",0
"Human Rights NGOs",22.4
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",8.4
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",11.9
"Police",21.4
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",56.6
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
