"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",15
"Dissident",15
"Exiles",15
"General Population",46
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",54
"Medical",0
"Military",30.6
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",0
"Police",0
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",15
"Social",19
"Unidentified Forces",64
"Upper House",0
