"TSectors","Intensity"
"Business",4
"Criminals",0
"Defense",0
"Dissident",10
"Education",9
"Elite",0
"Executive",0
"Executive Office",0
"General Population",62
"Government",303.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",5
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",208
"Provincial",0
"Radicals",0
"Rebel",33
"Separatists",0
"Shia",0
"Social",164
"Unidentified Forces",19
