"TSectors","Intensity"
"Agricultural",16.3
"Army",0
"Banned Parties",22.8
"Center Left",0
"Criminals",105.8
"Dissident",121.8
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",39.8
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",23.8
"Military",50.8
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",84.4
"Police",126.8
"Protestors",20.8
"Radicals",0
"Radio News",0
"Rebel",0
"Social",104.5
"State-Owned Science",0
"Sunni",20.8
"Unidentified Forces",35.8
