"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",220.4
"Education",0
"Elite",18.6
"Executive",24.4
"Executive Office",0
"General Population",143.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",27.8
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",32.4
"Local",43.4
"Media",0
"Medical",0
"Military",408.8
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",41.4
"Nongovernmental Organizations",0
"Police",56.4
"Protestors",28.4
"Provincial",0
"Radicals",0
"Rebel",528.4
"Separatists",27.4
"Shia",0
"Social",236.6
"Unidentified Forces",111.4
