"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",45
"Education",1
"Elite",0
"Ethnic NGOs",0
"General Population",217.2
"Government",11.9
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",0
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",1
"Protestors",3
"Radicals",0
"Rebel",0
"Social",15.8
"South American Indigenous",0
"Unidentified Forces",9
