"TSectors","Intensity"
"Business",0
"Criminals",3
"Defense",0
"Dissident",21
"Education",25
"Elite",0
"Executive",13
"Executive Office",45.5
"General Population",413
"Government",165.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",1
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",22
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",154
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",24.5
"Protestors",194.7
"Provincial",0
"Radicals",13
"Rebel",21
"Separatists",0
"Shia",0
"Social",5
"Unidentified Forces",131
