"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",54
"Education",29.4
"General Population",101
"Government",1.2
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",24
"International Religious",27.4
"Labor",0
"Local",0
"Media",24.4
"Military",41.9
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",0
"Provincial",69.8
"Rebel",0
"Refugees",13.2
"Social",201.6
"Unidentified Forces",62
"Women",0
