"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",5
"Center Left",8.4
"Criminals",18.4
"Dissident",17.4
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",94.1
"Government",6.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",4.4
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0.600000000000001
"Media",10.4
"Military",19.4
"Military Intelligence",8.4
"National",10.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",13.4
"Police",9.9
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",13.4
"Social",57.9
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",8.4
