"TSectors","Intensity"
"Agricultural",5
"Business",20
"Christian",0
"Criminals",70
"Dissident",182
"Education",10.4
"Elections Ministry",0
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",9
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",25
"Labor",0
"Legal",4
"Marines",2
"Media",0
"Military",14.6
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",18
"Police",0
"Protestors",0
"Radicals",5
"Rebel",3.5
"Separatists",31
"Social",653.5
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",6.6
