"TSectors","Intensity"
"Business",0
"Criminals",24.8
"Defense",0
"Dissident",23.7
"Education",20.2
"Elite",30.9
"Executive",0
"Executive Office",0
"General Population",269.7
"Government",38.9
"Human Rights IGOs",0
"Human Rights NGOs",22.2
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",10.2
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",24.7
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",39.2
"Protestors",51.2
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",46.2
"Social",3.2
"Unidentified Forces",90.9
