"TSectors","Intensity"
"(National) Major Party",21
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",40
"Dissident",0
"Education",31
"Elite",0
"Exiles",0
"General Population",133.8
"Government",23.9
"Government Major Party (In Government)",21.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legislative",0
"Media",25
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",68
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",64
"Opposition Major Party (Out Of Government)",0
"Parties",45.6
"Police",80
"Protestors",0
"Radicals",0
"Rebel",0
"Social",91
"Unidentified Forces",0
