"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",91
"Communist",46
"Criminals",47
"Dissident",37
"Education",0
"Environment Ministry",0
"General Population",65
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",47
"Legislative",35
"Media",37
"Medical",0
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",39
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",0
"Transportation Business",0
"Unidentified Forces",0
"Women",0
