"TSectors","Intensity"
"Agricultural",0
"Business",9.2
"Christian",0
"Criminals",0
"Dissident",159.2
"Education",46.2
"Elections Ministry",0
"Exiles",0
"General Population",99
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",15.2
"Marines",0
"Media",19.2
"Military",33.4
"Municipal",18.7
"National Religious",8.7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",21.7
"Police",130.2
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",232.1
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",17.2
