"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",27
"Elections Ministry",0
"Exiles",0
"General Population",9
"Government",8.9
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0
"Medical",4.8
"Military",0
"Muslim",0
"National Religious",10.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",12.3
"Protestors",3.8
"Radicals",0
"Rebel",0
"Refugees",24.8
"Separatists",0
"Social",0
"State Media",0
