"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",11
"Beja",0
"Business",0
"Criminals",0
"Dissident",0
"Education",93.6
"General Population",629.6
"Government",93.4
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",9
"International Ethnic",0
"International Religious",17.2
"Labor",0
"Local",13.5
"Media",23.4
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",16
"Nongovernmental Organizations",12
"Police",25.5
"Print News",0
"Protestors",27
"Provincial",0
"Rebel",30.6
"Refugees",0
"Social",4
"Unidentified Forces",40.9
"Women",0
