"TSectors","Intensity"
"Agricultural",0
"Business",7
"Catholic",0
"Criminals",40
"Dissident",5
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",177.5
"Government",35.8
"Human Rights NGOs",0
"International Religious",0
"Justice",6
"Labor",0
"Legal",0
"Legislative",16
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",12.5
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",22.6
"Television Entertainment",0
"Unidentified Forces",0
"Upper House",0
