"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",131.8
"Dissident",97.2
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",32.9
"Government",20.9
"Human Rights IGOs",0
"Human Rights NGOs",21.8
"Information",20.8
"International Ethnic",0
"Kurd (Ethnic Group)",31.8
"Labor",31.8
"Labor NGOs",0
"Legal",30.8
"Media",34.8
"Military",29.8
"Military Intelligence",19
"National",0
"Nongovernmental Organization (International)",30.8
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Radicals",23.8
"Radio News",0
"Rebel",0
"Social",69.4
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",26.8
