"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",16.2
"Education",25.2
"Elite",15.6
"Energy Ministry",0
"Entertainment",21.2
"Ethnic NGOs",0
"Exiles",0
"General Population",55.8
"Government",22.2
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",14.8
"Labor",0
"Legal",0
"Local",8.2
"Media",0
"Medical",0
"Military",26.2
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",18.2
"Protestors",0
"Provincial",0
"Rebel",0
"Social",9.2
"Transportation Business",0
"Unidentified Forces",0
