"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",43.3
"Business",0
"Center Right",0
"Centrist",0
"Criminals",0
"Dissident",204.8
"Education",0
"Executive",26.3
"General Population",0
"Government",106.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Labor",19.9
"Local",0
"Media",42.3
"Medical",0
"Military",144.3
"Muslim",85.9
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",25.3
"Parties",16.9
"Police",56.3
"Protestors",25.6
"Provincial",0
"Radicals",0
"Rebel",31.3
"Social",248.9
"Unidentified Forces",64.3
