"TSectors","Intensity"
"Agricultural",0
"Banned Parties",43.8
"Business",38.8
"Criminals",32.8
"Defense",0
"Dissident",278.7
"Education",58.8
"Elite",80.8
"Executive",41.4
"General Population",1454
"Government",35.2
"Intelligence Ministry",0
"Interior",0
"International Religious",36.7
"Judicial",25.8
"Kurd (Ethnic Group)",0
"Labor",384.6
"Legal",24.8
"Legislative",53.3
"Local",0
"Media",63.3
"Medical",30.8
"Military",599.4
"Muslim",0
"National Religious",19.5
"Nongovernmental Organizations",0
"Parties",16.3
"Police",961.9
"Protestors",0
"Provincial",47.3
"Radicals",0
"Rebel",0
"Social",735.4
"Sunni",0
"Unidentified Forces",573.2
