"TSectors","Intensity"
"Agricultural",0
"Business",13.3
"Catholic",0
"Criminals",121.9
"Dissident",8.4
"Education",3.9
"Entertainment",0
"Environment Ministry",0
"General Population",67.9
"Government",64.6
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",11.9
"Legal",3.9
"Legislative",26.9
"Local",0
"Media",30.7
"Medical",0
"Military",2.3
"Municipal",0
"Muslim",1.9
"National Religious",11.9
"Nilotic",0
"Nongovernmental Organization (International)",8.9
"Nongovernmental Organizations",0
"Police",63.5
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",164.3
"Television Entertainment",0
"Unidentified Forces",13.9
"Upper House",0
