"TSectors","Intensity"
"Army",23.4
"Business",44.6
"Center Left",26.8
"Christian",28
"Criminals",39.8
"Dissident",287.6
"Education",7.5
"Elections Ministry",9.2
"Entertainment",0
"Far Right",43.8
"Food Ministry",0
"General Population",44.4
"Government",43.7
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",12.8
"Lower House",0
"Medical",26.8
"Military",34
"Military Intelligence",34.8
"Muslim",16.4
"National Religious",0
"Parties",158.7
"Police",145.8
"Protestors",20.8
"Radicals",0
"Rebel",0
"Separatists",0
"Social",630
"State Owned Enterprises",26.8
"State-Owned Heavy Industrial",0
"Unidentified Forces",41.8
