"TSectors","Intensity"
"(National) Major Party",63.4
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",13
"Education",0
"Elections Ministry",0
"General Population",0
"Government",20.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",59.4
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",68.4
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",64.4
"Oromo",59.4
"Parties",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",70.5
"State Media",0
"Unidentified Forces",0
