"TSectors","Intensity"
"Agricultural",0
"Business",19.8
"Christian",0
"Criminals",0
"Dissident",68
"Education",16.8
"Elections Ministry",0
"Exiles",0
"General Population",222.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",6.8
"Legal",0
"Marines",0
"Media",16.8
"Military",0
"Municipal",5.8
"National Religious",6.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",6.8
"Police",16.8
"Protestors",38.6
"Radicals",0
"Rebel",0
"Separatists",0
"Social",22
"State Owned Enterprises",11.8
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",14.8
